Frame,Object_ID,Center_X,Center_Y
469,person,717.531005859375,506.09735
469,person,724.9471435546875,136.93561
469,person,550.08349609375,123.63437
469,person,570.3853759765625,93.79871
469,person,721.068603515625,133.62782
469,person,525.261962890625,122.32214
470,droide,618.8228149414062,131.33632
470,person,662.971923828125,128.86417
470,person,525.2303466796875,124.9512
470,person,710.3941040039062,512.2951
470,person,724.6358642578125,136.96103
470,person,551.7177734375,128.82077
470,person,570.2305908203125,95.00792
470,person,720.9412841796875,134.5506
470,person,525.4056396484375,128.95876
471,droide,618.8427734375,131.37729
471,person,662.9647216796875,128.81807
471,person,525.6201782226562,127.59184
471,person,706.362060546875,515.6803
471,person,724.44384765625,137.65503
471,person,552.5238037109375,129.45853
471,person,569.9837646484375,95.579605
471,person,720.8567504882812,134.86792
471,person,525.72900390625,131.10114
472,droide,618.8330078125,131.1723
472,person,662.94970703125,128.84344
472,person,696.850830078125,517.5916
472,person,553.501953125,127.08653
472,person,724.191162109375,139.21107
472,person,526.9119873046875,124.00331
472,person,569.9037475585938,95.61778
472,person,720.8291625976562,135.88469
472,person,526.6966552734375,128.65866
473,droide,618.789794921875,131.23187
473,person,663.0089111328125,128.91158
473,person,693.8567504882812,522.4857
473,person,570.070556640625,95.700905
473,person,724.8770141601562,137.42702
473,person,554.142333984375,126.093
473,person,527.6439208984375,125.198944
473,person,720.87109375,134.55396
474,droide,618.845703125,131.1726
474,person,662.9957885742188,128.50215
474,person,686.3349609375,531.16003
474,person,570.333984375,96.10651
474,person,724.908935546875,137.02267
474,person,529.7144775390625,126.87352
474,person,720.8857421875,134.2953
475,droide,618.8863525390625,131.11649
475,person,663.03759765625,128.04263
475,person,681.5343627929688,534.9487
475,person,570.514404296875,96.87221
475,person,725.052734375,137.78525
475,person,530.3187866210938,128.17645
475,person,720.873291015625,134.78577
476,droide,618.7531127929688,131.10242
476,person,663.0577392578125,128.36447
476,person,680.6776733398438,534.94635
476,person,531.4915771484375,129.71254
476,person,570.4767456054688,98.545876
476,person,724.8301391601562,139.47385
476,person,720.9307861328125,136.11604
476,person,556.1114501953125,126.22893
477,droide,618.4794311523438,130.92752
477,person,663.0418701171875,128.48946
477,person,532.4417114257812,130.78761
477,person,570.7669677734375,98.54317
477,person,724.5133056640625,139.8512
477,person,676.3524169921875,535.62683
477,person,720.826171875,136.70358
477,person,568.735595703125,106.72575
478,droide,618.568603515625,130.67065
478,person,663.015869140625,128.19746
478,person,533.6389770507812,130.52579
478,person,663.8184204101562,536.4297
478,person,724.1949462890625,139.4172
478,person,570.64013671875,100.65175
478,person,720.689697265625,136.36444
478,person,567.787109375,120.110596
478,person,562.8007202148438,125.14972
479,droide,618.4564208984375,130.66415
479,person,663.0428466796875,128.16397
479,person,659.3380126953125,540.7998
479,person,534.329345703125,131.52953
479,person,724.2293701171875,139.77335
479,person,569.9203491210938,122.5271
479,person,567.3724365234375,123.05763
479,person,563.629638671875,124.86755
479,person,720.6949462890625,136.5949
480,person,662.913818359375,128.70639
480,droide,619.356689453125,130.66615
480,person,536.5121459960938,131.07852
480,person,724.0360107421875,139.66318
480,person,566.181640625,132.84262
480,person,568.1826171875,116.54845
480,person,563.0771484375,129.60068
480,person,721.21923828125,137.90938
481,droide,618.7344970703125,130.80605
481,person,662.8950805664062,128.86671
481,person,650.2315063476562,544.08185
481,person,537.154296875,131.0788
481,person,723.94775390625,140.25145
481,person,565.525634765625,132.53911
481,person,721.304443359375,138.62317
482,droide,618.4893798828125,130.72913
482,person,662.8639526367188,128.64307
482,person,565.3031005859375,131.1322
482,person,723.9840087890625,140.21555
482,person,538.0020141601562,131.23413
482,person,640.8111572265625,555.6873
482,person,721.2620239257812,138.71715
483,droide,618.693603515625,130.68661
483,person,662.85302734375,128.58673
483,person,566.298828125,131.11343
483,person,723.9356689453125,140.1817
483,person,539.5013427734375,131.39517
483,person,639.9891967773438,551.8488
483,person,721.1181640625,138.58159
484,droide,618.8375244140625,130.78171
484,person,662.7989501953125,128.48161
484,person,567.1043701171875,130.11362
484,person,540.7821655273438,131.33746
484,person,723.9595336914062,140.0766
484,person,632.2951049804688,567.7678
484,person,721.0635375976562,138.53038
485,droide,618.79052734375,130.87509
485,person,662.7191162109375,128.55258
485,person,628.3826904296875,569.0428
485,person,568.1829833984375,131.97897
485,person,541.4068603515625,131.72287
485,person,723.9746704101562,140.32887
485,person,721.0772705078125,138.61716
486,droide,618.85693359375,131.09692
486,person,662.6488037109375,128.79785
486,person,569.747802734375,133.0094
486,person,620.7197875976562,573.1295
486,person,723.9058837890625,140.23633
486,person,542.8134765625,133.18805
486,person,721.1305541992188,138.54553
487,droide,619.1553955078125,131.10855
487,person,662.5919189453125,128.71736
487,person,569.9441528320312,133.992
487,person,724.018310546875,140.3052
487,person,615.9354248046875,570.1892
487,person,543.7916870117188,134.22966
487,person,721.1063232421875,138.61145
488,person,662.5534057617188,128.66515
488,droide,619.3458251953125,131.14264
488,person,569.3279418945312,130.87906
488,person,724.1071166992188,140.11884
488,person,545.4334716796875,133.27144
488,person,721.0859985351562,138.21022
488,person,609.0684814453125,576.673
488,person,543.094970703125,137.03267
489,person,662.5634765625,129.2044
489,droide,619.2860107421875,131.2146
489,person,569.7779541015625,132.44669
489,person,723.9284057617188,140.10269
489,person,603.2113037109375,579.47437
489,person,545.7518310546875,133.70639
489,person,721.184326171875,138.31773
490,person,661.5086059570312,129.47372
490,droide,619.2615966796875,131.25851
490,person,596.845458984375,580.0625
490,person,571.2012939453125,132.8707
490,person,724.023193359375,139.71518
490,person,546.4852294921875,133.69179
490,person,721.1365966796875,137.85641
491,person,661.81298828125,129.25125
491,droide,619.141845703125,131.38559
491,person,571.8778076171875,133.21136
491,person,723.9808349609375,139.49911
491,person,546.7289428710938,134.44705
491,person,590.807861328125,581.2671
491,person,721.083984375,137.8405
492,person,661.7645263671875,129.03023
492,droide,618.99755859375,131.46744
492,person,573.2935791015625,132.1991
492,person,547.692626953125,135.70026
492,person,724.30712890625,139.43192
492,person,581.045654296875,591.97424
492,person,721.1505126953125,137.66441
493,droide,618.2278442382812,131.43274
493,person,661.8838500976562,128.48383
493,person,573.60107421875,132.36388
493,person,724.31005859375,139.21593
493,person,548.6740112304688,136.73802
493,person,572.9970092773438,602.2991
493,person,721.2203369140625,137.52597
494,droide,618.38134765625,131.67584
494,person,570.5145263671875,608.29065
494,person,661.44140625,128.54663
494,person,574.3111572265625,132.10294
494,person,724.30517578125,139.1503
494,person,550.3114624023438,135.90479
494,person,721.2507934570312,137.83347
494,person,656.7492065429688,129.39357
495,droide,618.421630859375,131.41089
495,person,565.8775634765625,613.043
495,person,662.0513916015625,128.29288
495,person,724.2405395507812,138.73917
495,person,574.4953002929688,133.24991
495,person,550.048828125,136.40045
495,person,721.13623046875,137.14273
495,person,656.4846801757812,128.9227
496,droide,618.01318359375,131.80382
496,person,558.6082763671875,617.38525
496,person,661.39794921875,129.15756
496,person,724.2789306640625,138.62798
496,person,574.32373046875,133.4182
496,person,551.2236328125,134.59213
496,person,721.0648193359375,136.50803
496,person,656.693359375,128.11378
497,droide,618.427978515625,132.19864
497,person,558.3109130859375,615.69824
497,person,661.8560791015625,128.55577
497,person,724.144775390625,138.59729
497,person,574.6636962890625,133.28629
497,person,550.8584594726562,133.8612
497,person,721.1412353515625,136.89697
497,person,656.5052490234375,128.47833
497,person,653.1505126953125,128.37328
498,droide,618.4246826171875,131.88127
498,person,661.701904296875,128.68419
498,person,724.2825927734375,138.7471
498,person,576.3896484375,132.58997
498,person,557.4457397460938,619.837
498,person,551.3159790039062,135.19601
498,person,721.093994140625,136.71915
498,person,656.4976196289062,128.32208
498,person,652.8060302734375,129.25273
499,droide,618.50390625,131.82831
499,person,661.7982177734375,128.46928
499,person,576.781005859375,132.7875
499,person,724.213623046875,138.84064
499,person,548.5735473632812,616.10004
499,person,721.132568359375,136.70605
499,person,552.2681884765625,135.33072
499,person,656.6605834960938,128.21297
500,droide,618.1328125,130.88907
500,person,663.0985717773438,128.3386
500,person,724.9451904296875,139.76663
500,person,577.7445068359375,134.5811
500,person,552.3938598632812,136.9142
500,person,552.3062744140625,610.5357
500,person,572.7621459960938,130.54599
500,person,720.9783325195312,137.2871
501,droide,618.1956787109375,130.95314
501,person,663.4052734375,127.82811
501,person,577.9752197265625,135.30507
501,person,724.8272705078125,139.9538
501,person,552.281982421875,137.26826
501,person,720.9393310546875,138.1255
502,droide,618.2828979492188,130.6661
502,person,581.0941162109375,137.06287
502,person,663.2762451171875,127.92383
502,person,724.6064453125,139.905
502,person,553.277099609375,137.99179
502,person,720.858154296875,138.15054
502,person,508.7842712402344,634.661
503,droide,618.7313232421875,130.76306
503,person,581.6460571289062,137.11218
503,person,662.63916015625,128.27042
503,person,725.0038452148438,138.62556
503,person,553.2555541992188,138.74248
503,person,506.45269775390625,634.27686
503,person,720.873046875,136.99939
504,droide,618.6551513671875,130.71875
504,person,662.5939331054688,128.68655
504,person,582.5028686523438,138.75299
504,person,724.5571899414062,139.50182
504,person,552.1843872070312,139.03143
504,person,664.402587890625,134.2235
504,person,503.1378173828125,666.3616
504,person,720.8682250976562,137.93399
505,droide,618.892333984375,130.48618
505,person,662.6712646484375,128.41258
505,person,582.78466796875,138.41359
505,person,500.0111999511719,669.1033
505,person,724.857421875,139.55228
505,person,551.9228515625,138.4921
505,person,720.9002075195312,137.90472
506,droide,618.6990356445312,130.57758
506,person,663.02587890625,129.81656
506,person,582.2054443359375,139.20464
506,person,493.3154296875,673.57825
506,person,725.1776123046875,139.91754
506,person,550.434814453125,139.38797
506,person,721.039306640625,137.5913
507,droide,619.101806640625,130.29884
507,person,663.0405883789062,129.33003
507,person,583.0044555664062,141.43692
507,person,492.3228759765625,664.625
507,person,725.0833740234375,139.66394
507,person,549.6377563476562,140.66708
507,person,721.083984375,137.48898
508,droide,619.3189086914062,130.35846
508,person,663.0396728515625,129.79274
508,person,486.10577392578125,673.80444
508,person,583.4002685546875,141.21948
508,person,725.2846069335938,138.64127
508,person,549.7659301757812,140.43759
508,person,721.18603515625,136.11743
509,droide,619.4874877929688,130.50963
509,person,583.6776123046875,141.00693
509,person,663.009521484375,129.26776
509,person,724.9547119140625,139.33691
509,person,480.3211669921875,671.0657
509,person,550.4232177734375,140.72418
509,person,665.1400146484375,134.66309
509,person,570.38330078125,92.50318
509,person,721.1918334960938,136.81497
510,droide,619.2130126953125,130.3635
510,person,661.9710693359375,129.7758
510,person,550.2784423828125,142.1211
510,person,584.4307861328125,139.91475
510,person,472.79937744140625,655.51685
510,person,725.0520629882812,139.08344
510,person,663.81103515625,134.67471
510,person,570.16162109375,93.10513
510,person,721.0306396484375,136.28127
511,droide,619.3192138671875,130.60071
511,person,661.866455078125,129.51508
511,person,550.3253784179688,142.50716
511,person,585.1715698242188,139.57822
511,person,725.0556640625,138.56894
511,person,663.8043212890625,133.93
511,person,470.56622314453125,671.31726
511,person,720.9539794921875,135.65277
512,person,466.5570983886719,667.6713
512,droide,619.0633544921875,130.73093
512,person,585.873779296875,139.59735
512,person,661.5531005859375,129.09589
512,person,550.953857421875,142.96092
512,person,724.94140625,138.22678
512,person,569.9793701171875,93.08153
512,person,720.9630126953125,135.29771
513,person,460.62799072265625,680.6395
513,droide,619.5718994140625,130.99161
513,person,586.634521484375,141.12119
513,person,661.763427734375,129.32794
513,person,551.6875610351562,142.23949
513,person,724.7442626953125,137.6391
513,person,569.9423828125,92.79932
513,person,720.9887084960938,134.76883
513,person,589.5872192382812,138.88588
514,person,587.6367797851562,141.06862
514,droide,620.1637573242188,130.99872
514,person,662.0267333984375,129.35432
514,person,551.8750610351562,142.12672
514,person,452.8941650390625,691.3866
514,person,724.670166015625,137.82268
514,person,461.99859619140625,685.6824
514,person,589.9315185546875,139.45557
514,person,721.2249145507812,135.24399
515,droide,619.7150268554688,130.95352
515,person,588.029052734375,140.89162
515,person,661.90966796875,129.15811
515,person,448.00927734375,697.8412
515,person,553.2994384765625,145.11041
515,person,724.762939453125,138.43735
515,person,589.9130859375,139.49199
515,droide,544.5574951171875,85.83279
515,person,721.2540283203125,135.10379
516,droide,619.156005859375,130.65868
516,person,661.6890869140625,129.16156
516,person,438.81219482421875,708.83435
516,person,589.005615234375,145.64409
516,person,554.5772705078125,145.84677
516,person,724.54052734375,136.64331
516,person,663.646484375,131.69427
516,person,590.2950439453125,139.7077
516,droide,544.3265380859375,85.21414
516,droide,623.5482177734375,131.64821
517,person,433.3656005859375,710.12024
517,person,661.572509765625,129.23647
517,droide,619.109130859375,130.75647
517,person,554.41796875,147.19666
517,person,589.389892578125,144.83156
517,person,724.59228515625,137.6308
517,person,590.3036499023438,141.41583
518,person,427.8617248535156,714.6737
518,droide,619.514892578125,130.79874
518,person,661.333984375,129.0807
518,person,555.4265747070312,146.98557
518,person,589.693603515625,144.21414
518,person,724.594970703125,137.88281
518,person,590.8175659179688,141.12164
519,person,661.4317626953125,128.99268
519,droide,619.8905029296875,130.66447
519,person,557.1060791015625,148.06586
519,person,589.8583374023438,144.31702
519,person,724.4427490234375,138.53685
519,person,423.71234130859375,714.8032
519,person,663.4757080078125,131.06184
519,person,590.86669921875,141.82014
520,droide,615.9923095703125,132.01791
520,person,661.5595703125,129.8492
520,person,412.66314697265625,718.86487
520,person,723.8526611328125,140.51279
520,droide,619.1297607421875,131.99371
520,person,557.736328125,147.9001
520,person,663.8638916015625,132.51718
520,person,589.6781005859375,143.04962
520,person,721.1182861328125,137.2471
521,droide,615.5587158203125,131.92447
521,person,661.5098876953125,129.95312
521,person,723.3770751953125,141.0853
521,person,408.21490478515625,719.3699
521,droide,618.5992431640625,131.73593
521,person,663.7850341796875,132.51569
521,person,558.00732421875,148.07256
521,person,721.1779174804688,137.93182
521,person,589.4439697265625,143.09064
521,person,570.5213623046875,85.14302
522,droide,615.4557495117188,131.53763
522,person,661.6865234375,129.3613
522,person,723.23193359375,142.48753
522,person,397.81683349609375,719.56604
522,person,664.3419189453125,131.56897
522,person,570.5310668945312,86.21794
522,person,721.3331298828125,138.20587
522,person,559.4751586914062,147.98576
522,person,590.0118408203125,141.5679
523,droide,614.667724609375,132.0566
523,person,661.711181640625,129.29276
523,person,723.0322265625,142.5086
523,person,391.12628173828125,719.7246
523,person,664.6043701171875,131.55478
523,person,570.5965576171875,86.0928
523,person,721.31396484375,138.50272
523,droide,543.0794677734375,85.26354
524,droide,615.60302734375,131.87868
524,person,661.76416015625,129.10474
524,person,723.2501220703125,141.89844
524,droide,618.6549072265625,131.66272
524,person,664.5382080078125,131.5943
524,person,721.33056640625,137.49579
525,droide,615.8499755859375,131.9645
525,person,661.6502685546875,129.01852
525,person,723.2244262695312,141.71771
525,person,372.2384948730469,719.17004
525,person,561.613037109375,149.11037
525,person,664.11572265625,131.33542
525,person,721.2172241210938,136.61853
525,droide,542.7569580078125,86.120346
526,person,661.4522705078125,129.149
526,droide,618.8380126953125,130.80618
526,person,361.3670959472656,717.85803
526,person,723.2977294921875,141.42235
526,person,562.577880859375,149.4236
526,person,664.0021362304688,131.84677
526,droide,542.8206787109375,86.510864
526,person,721.2340087890625,136.10117
527,person,661.5977783203125,129.33182
527,droide,618.370361328125,131.796
527,person,563.0257568359375,149.23634
527,person,723.99267578125,140.60309
527,person,664.2926025390625,131.80873
527,droide,542.7784423828125,85.96354
527,person,355.74835205078125,720.0
527,person,595.028076171875,147.22194
527,person,566.5938720703125,140.83267
528,person,661.7471923828125,129.20433
528,droide,618.8929443359375,130.78636
528,person,563.3724365234375,150.1492
528,person,724.7017822265625,141.86996
528,person,595.6365356445312,148.06206
528,droide,542.830322265625,85.80051
528,person,664.1300659179688,131.5965
529,person,661.8023071289062,129.26901
529,droide,618.732177734375,130.8021
529,person,724.7286376953125,141.89435
529,person,563.274169921875,152.0462
529,person,596.8297119140625,148.22661
529,person,663.9429931640625,132.16193
529,droide,542.9573974609375,85.39514
529,person,679.2281494140625,114.37558
530,person,661.8106689453125,129.26913
530,person,724.7884521484375,141.61224
530,person,564.719482421875,154.18834
530,person,598.2120971679688,148.87405
530,droide,619.8138427734375,130.84912
530,droide,542.6673583984375,85.82013
530,person,663.8858642578125,132.15306
530,person,679.4406127929688,114.19444
531,person,661.6085205078125,129.18575
531,person,564.8037109375,154.1016
531,person,724.5697631835938,141.24878
531,droide,542.5951538085938,86.44946
531,droide,620.1006469726562,132.1359
531,person,598.536865234375,147.83492
531,person,663.6431884765625,131.90613
531,person,570.9148559570312,82.10275
532,person,661.8895263671875,129.26088
532,person,564.4423828125,153.3106
532,person,724.471923828125,140.63104
532,droide,542.9068603515625,86.10123
532,person,599.502197265625,148.37054
532,person,663.7593994140625,132.68127
532,person,570.9385375976562,81.75926
532,droide,620.408447265625,132.55826
533,person,662.156982421875,129.2424
533,person,600.0178833007812,150.54861
533,person,724.1156005859375,140.76926
533,droide,543.1241455078125,86.04556
533,person,564.8435668945312,153.4219
533,person,322.0556640625,718.806
533,person,570.982177734375,81.52362
534,person,662.1884765625,129.23303
534,person,601.81689453125,153.71852
534,person,724.463134765625,141.13974
534,person,567.519775390625,154.98354
534,droide,542.7324829101562,85.32274
534,person,312.3552551269531,716.3032
534,person,570.8602294921875,80.94725
535,person,661.9240112304688,129.194
535,person,601.711669921875,154.27165
535,person,568.5327758789062,154.26837
535,person,724.3936767578125,141.26956
535,droide,542.606201171875,85.35425
535,person,570.8428955078125,82.2475
536,person,662.01708984375,128.79771
536,person,602.134765625,155.2478
536,person,723.7305908203125,141.07588
536,droide,542.1268310546875,86.60188
536,person,570.2799072265625,154.25589
536,person,570.7774047851562,87.7829
536,person,664.031982421875,131.55563
536,person,300.47802734375,719.6803
536,person,721.3693237304688,136.58371
537,person,662.064453125,128.5331
537,person,602.5521240234375,155.63087
537,person,723.5765380859375,141.06766
537,droide,542.2764892578125,86.147896
537,person,663.9462890625,131.54465
537,person,571.2847900390625,153.9083
537,person,570.6949462890625,87.57274
538,person,661.926513671875,127.971756
538,person,603.76123046875,157.00778
538,droide,542.72314453125,84.865685
538,person,723.4598388671875,141.25534
538,person,570.5400390625,86.11423
538,person,572.404052734375,154.97198
538,person,721.3284912109375,137.22084
539,person,662.110107421875,128.38382
539,person,603.8850708007812,157.99593
539,droide,542.6800537109375,85.32466
539,person,723.4598388671875,141.29501
539,person,573.5726318359375,155.78679
539,person,663.963134765625,131.47554
539,person,570.52294921875,85.97313
539,person,282.14129638671875,718.8048
540,person,661.931884765625,128.55649
540,person,604.1790771484375,157.83273
540,droide,542.940673828125,86.91536
540,person,724.3497314453125,139.93385
540,person,575.2492065429688,158.03043
540,person,570.7613525390625,91.344345
540,person,264.86639404296875,717.2291
541,person,661.9195556640625,129.3133
541,person,604.7948608398438,158.65198
541,droide,543.099365234375,87.51466
541,person,575.6351318359375,159.39743
541,person,724.1783447265625,140.2259
541,person,264.86895751953125,717.98975
541,person,570.5482788085938,92.77962
542,person,661.9718627929688,129.46074
542,droide,543.4443359375,87.39119
542,person,576.3529052734375,160.66843
542,person,604.5375366210938,158.75327
542,person,724.5008544921875,140.44305
542,person,570.6193237304688,92.95105
542,person,252.3482666015625,718.145
542,droide,633.6703491210938,131.84074
543,person,661.9276123046875,129.2429
543,person,577.1543579101562,161.02231
543,droide,543.370361328125,88.237305
543,person,604.81201171875,157.51895
543,person,724.1710205078125,140.86893
543,person,570.6090698242188,93.482765
543,person,247.02516174316406,718.2994
543,droide,633.7716064453125,132.27243
544,person,661.911865234375,129.53668
544,droide,543.4166259765625,87.377945
544,person,579.166259765625,161.49402
544,person,571.0302734375,92.998215
544,person,724.5274658203125,140.86002
544,person,240.21897888183594,718.24634
544,person,605.5967407226562,160.39342
544,person,663.76416015625,133.25272
545,person,662.061767578125,129.94145
545,droide,543.423828125,87.290924
545,person,580.273193359375,161.54547
545,person,571.0682373046875,93.24872
545,person,724.810302734375,140.88553
545,person,234.1620330810547,719.1587
545,person,605.87841796875,161.46275
545,person,664.0556640625,134.01273
546,person,662.173828125,130.22206
546,droide,543.4364013671875,87.04648
546,person,571.0614013671875,93.5741
546,person,724.8770141601562,141.08469
546,person,664.1549072265625,134.52155
546,person,608.930908203125,160.50778
546,person,581.8721923828125,161.9052
546,person,223.33851623535156,718.9671
547,person,662.106689453125,130.2893
547,droide,543.426513671875,86.87602
547,person,571.2220458984375,93.48012
547,person,583.9132080078125,161.76016
547,person,724.616455078125,141.01006
547,person,609.7008666992188,160.72833
547,person,210.17703247070312,718.11914
548,person,662.0786743164062,130.19225
548,person,571.1571044921875,93.74628
548,droide,543.4037475585938,86.87775
548,person,585.88427734375,162.97565
548,person,609.8865966796875,161.01212
548,person,724.7138061523438,140.98701
548,person,195.40374755859375,717.9479
549,person,662.14892578125,130.36186
549,droide,543.1680908203125,85.89122
549,person,571.04345703125,93.95878
549,person,585.6611938476562,162.28845
549,person,610.4410400390625,163.89905
549,person,724.5774536132812,140.8023
549,person,187.91131591796875,717.6685
550,person,661.9315185546875,130.2478
550,droide,543.2584838867188,86.39397
550,person,613.4290161132812,162.31206
550,person,570.7294921875,94.30835
550,person,587.9711303710938,162.4457
550,person,724.7252197265625,141.53914
551,person,613.9345703125,163.81096
551,droide,543.2131958007812,86.75253
551,person,661.6058959960938,130.325
551,person,570.711669921875,94.36047
551,person,588.3184204101562,162.37088
551,person,724.7355346679688,141.5452
552,person,614.9434814453125,163.75613
552,person,661.5767822265625,130.33397
552,droide,543.298095703125,86.539444
552,person,588.71923828125,162.50848
552,person,570.8438720703125,94.37205
552,person,724.7763671875,141.03355
553,droide,542.9197998046875,86.74111
553,person,661.75634765625,130.68774
553,person,570.7264404296875,94.46797
553,person,589.4089965820312,164.0505
553,person,724.7879028320312,141.1167
553,person,614.1415405273438,163.92033
554,person,617.0738525390625,164.35555
554,droide,543.2757568359375,86.337715
554,person,662.224609375,129.4701
554,person,570.41015625,96.0215
554,person,724.84716796875,141.37163
554,person,590.6807861328125,163.68745
555,person,617.7340087890625,166.85995
555,droide,543.317626953125,86.268585
555,person,662.8853759765625,130.28159
555,person,570.6719970703125,94.23926
555,person,724.673828125,141.46432
555,person,591.03515625,163.25555
555,person,664.724853515625,135.72931
556,person,618.903076171875,167.00323
556,droide,543.2074584960938,85.8454
556,person,664.1702880859375,130.6346
556,person,570.6144409179688,95.790596
556,person,591.4728393554688,164.50668
556,person,724.670166015625,141.71829
556,person,666.0714721679688,135.74606
557,person,619.6647338867188,167.08319
557,droide,543.2410888671875,86.44095
557,person,665.0382080078125,131.05272
557,person,592.354736328125,165.40887
557,person,570.565185546875,96.20947
557,person,724.6692504882812,142.11533
557,person,667.1007080078125,136.23987
558,droide,543.2050170898438,86.152176
558,person,595.134765625,167.83107
558,person,666.5431518554688,131.90204
558,person,620.85009765625,167.03406
558,person,570.632080078125,96.03706
558,person,724.52294921875,142.1869
558,person,721.18115234375,138.17622
559,droide,543.2603759765625,86.408936
559,person,596.5120849609375,167.74918
559,person,666.7710571289062,132.45038
559,person,570.5277099609375,96.33301
559,person,724.6006469726562,142.29727
559,person,621.9833984375,166.96762
559,person,721.092041015625,138.36493
560,person,598.6387939453125,171.40497
560,droide,543.7247314453125,86.158295
560,person,570.7998046875,94.88414
560,person,667.463134765625,130.44106
560,person,625.4276123046875,168.45496
560,person,723.10107421875,142.04811
560,person,720.664306640625,138.2032
561,person,599.7867431640625,171.1615
561,droide,543.3178100585938,86.21089
561,person,626.3892822265625,171.28888
561,person,570.8594360351562,95.08117
561,person,724.0452270507812,141.73923
561,person,667.458740234375,131.01839
561,person,720.84619140625,137.96915
562,person,602.1190185546875,174.70834
562,person,627.130126953125,172.34052
562,droide,543.2061767578125,86.10626
562,person,570.7870483398438,95.18448
562,person,723.055908203125,140.62964
562,person,668.7246704101562,130.77704
562,person,720.7777099609375,138.15634
563,person,602.3172607421875,172.53384
563,droide,543.1574096679688,86.15585
563,person,628.8177490234375,172.1677
563,person,723.7211303710938,142.0087
563,person,570.7310791015625,95.0804
563,person,669.2698364257812,131.30516
563,person,720.7794799804688,138.58058
564,person,602.8112182617188,172.36621
564,droide,542.8919067382812,86.51665
564,person,630.862060546875,170.05307
564,person,723.3782348632812,142.2143
564,person,570.7197265625,95.155556
564,person,669.39111328125,130.98366
564,person,720.8023681640625,139.00604
565,person,631.6904296875,171.08438
565,person,603.2633056640625,172.79518
565,droide,542.8101806640625,86.7127
565,person,723.5608520507812,142.29572
565,person,570.7233276367188,95.183075
565,person,669.4326171875,131.40219
565,person,720.864501953125,138.65347
566,person,632.5902099609375,172.04373
566,person,603.262939453125,176.44644
566,droide,542.9510498046875,86.64584
566,person,723.3797607421875,142.07799
566,person,668.908203125,130.5851
566,person,570.46337890625,95.25821
566,person,720.8145751953125,138.53957
567,person,633.5565185546875,172.37921
567,droide,543.087646484375,86.63529
567,person,603.1087646484375,177.26318
567,person,723.572021484375,142.04372
567,person,668.9125366210938,130.73756
567,person,570.5665283203125,95.35881
567,person,720.8800048828125,137.7536
568,person,635.150390625,173.77231
568,person,604.9793701171875,177.061
568,droide,543.0474853515625,86.90407
568,person,669.1318969726562,130.91129
568,person,723.00390625,141.5852
568,person,570.5723876953125,95.62301
568,person,720.8941040039062,137.94519
569,droide,542.9010009765625,86.91313
569,person,605.8776245117188,177.41875
569,person,635.9828491210938,173.53029
569,person,669.2620849609375,130.57213
569,person,722.9793701171875,140.68611
569,person,570.6624145507812,95.40968
569,person,720.856201171875,137.78918
570,droide,542.88671875,87.48151
570,person,607.3323974609375,177.30038
570,person,669.062255859375,130.04773
570,person,638.68115234375,175.73166
570,person,722.82861328125,140.14359
570,person,570.5673217773438,95.41797
570,person,720.829833984375,137.70224
571,droide,542.8027954101562,87.40653
571,person,608.6053466796875,176.06451
571,person,640.8027954101562,176.13893
571,person,668.8021240234375,130.01138
571,person,723.2391357421875,140.1177
571,person,570.5621337890625,95.692444
571,person,720.7183227539062,137.42761
572,droide,542.64697265625,87.5719
572,person,610.3997192382812,178.81207
572,person,641.4967041015625,177.28568
572,person,668.9028930664062,130.687
572,person,570.67578125,95.6642
572,person,723.667236328125,139.29984
572,person,720.8206787109375,135.17519
573,droide,542.49169921875,87.53566
573,person,611.1241455078125,179.66386
573,person,642.0042724609375,177.70941
573,person,669.0018310546875,130.86916
573,person,570.632568359375,95.72757
573,person,723.3238525390625,139.66745
573,person,720.5196533203125,136.09964
574,droide,542.5591430664062,87.646
574,person,612.357421875,181.10501
574,person,644.3272705078125,177.41284
574,person,669.169677734375,132.31483
574,person,570.6546630859375,95.949615
574,person,723.7667236328125,139.86536
574,person,719.6932373046875,137.80542
574,person,718.6446533203125,139.46895
575,person,612.3848266601562,180.76993
575,droide,542.69970703125,87.44348
575,person,644.5804443359375,176.85037
575,person,669.2922973632812,133.27771
575,person,570.74755859375,95.91266
575,person,723.6871337890625,139.58649
575,person,719.706787109375,137.45071
575,person,718.658447265625,139.19719
576,person,614.490234375,183.22032
576,droide,542.6414184570312,87.106125
576,person,570.7396850585938,96.08504
576,person,669.251708984375,134.91083
576,person,646.166259765625,177.07751
576,person,718.1175537109375,139.34637
576,person,723.5499877929688,139.83437
576,person,718.8331298828125,138.70297
577,person,614.5535888671875,181.54367
577,droide,542.6978759765625,87.215546
577,person,647.44873046875,179.1159
577,person,570.7607421875,95.88603
577,person,668.9177856445312,137.4376
577,person,718.2833862304688,139.61618
577,person,723.4631958007812,140.12306
577,person,718.973388671875,138.90549
578,person,616.9840087890625,186.9776
578,droide,542.6024169921875,87.10173
578,person,570.7530517578125,95.96219
578,person,649.5997314453125,180.04843
578,person,669.326171875,135.60059
578,person,715.5526123046875,141.17654
578,person,724.8551025390625,139.99411
578,person,718.58349609375,138.70871
579,person,616.7535400390625,187.35806
579,droide,542.5469970703125,86.985855
579,person,570.7988891601562,95.83798
579,person,651.3333129882812,180.08713
